Date,Open,High,Low,Close,Adj Close,Volume
2019-11-14,2.360000,2.400000,2.350000,2.350000,2.350000,40300
2019-11-15,2.330000,2.450000,2.330000,2.430000,2.430000,66300
2019-11-18,2.410000,2.510000,2.400000,2.490000,2.490000,46100
2019-11-19,2.460000,2.550000,2.460000,2.470000,2.470000,122600
2019-11-20,2.500000,2.550000,2.450000,2.450000,2.450000,52300
2019-11-21,2.420000,2.450000,2.360000,2.420000,2.420000,112800
2019-11-22,2.400000,2.430000,2.390000,2.390000,2.390000,112600
2019-11-25,2.450000,2.450000,2.390000,2.420000,2.420000,62000
2019-11-26,2.400000,2.440000,2.390000,2.410000,2.410000,87200
2019-11-27,2.380000,2.800000,2.370000,2.650000,2.650000,664700
2019-11-29,2.650000,2.720000,2.540000,2.720000,2.720000,55400
2019-12-02,2.700000,2.700000,2.560000,2.560000,2.560000,162700
2019-12-03,2.620000,2.620000,2.510000,2.510000,2.510000,81900
2019-12-04,2.480000,2.580000,2.460000,2.490000,2.490000,51900
2019-12-05,2.460000,2.640000,2.460000,2.580000,2.580000,120500
2019-12-06,2.680000,2.900000,2.650000,2.700000,2.700000,414600
2019-12-09,2.750000,2.950000,2.710000,2.830000,2.830000,262500
2019-12-10,2.850000,2.910000,2.720000,2.750000,2.750000,142600
2019-12-11,2.720000,3.240000,2.680000,2.990000,2.990000,799300
2019-12-12,3.000000,3.290000,3.000000,3.140000,3.140000,693600
2019-12-13,3.160000,3.170000,2.990000,3.110000,3.110000,253400
2019-12-16,3.110000,3.110000,2.930000,3.010000,3.010000,274900
2019-12-17,3.000000,3.390000,2.950000,3.280000,3.280000,369800
2019-12-18,3.250000,3.760000,3.250000,3.670000,3.670000,1081600
2019-12-19,3.640000,3.650000,3.330000,3.490000,3.490000,419900
2019-12-20,3.470000,3.550000,3.350000,3.360000,3.360000,209500
2019-12-23,3.390000,3.690000,3.350000,3.580000,3.580000,384100
2019-12-24,3.610000,3.640000,3.510000,3.550000,3.550000,88600
2019-12-26,3.580000,3.580000,3.450000,3.540000,3.540000,150000
2019-12-27,3.490000,4.070000,3.340000,3.830000,3.830000,863000
2019-12-30,3.870000,4.390000,3.850000,4.160000,4.160000,934900
2019-12-31,4.200000,4.780000,4.200000,4.650000,4.650000,996100
2020-01-02,4.520000,4.600000,3.870000,4.030000,4.030000,1074900
2020-01-03,4.000000,4.190000,3.920000,4.030000,4.030000,242900
2020-01-06,4.000000,4.030000,3.750000,3.750000,3.750000,370300
2020-01-07,3.710000,3.720000,3.260000,3.270000,3.270000,760000
2020-01-08,3.310000,3.470000,3.210000,3.210000,3.210000,437100
2020-01-09,3.260000,3.480000,3.220000,3.230000,3.230000,404200
2020-01-10,3.300000,3.600000,3.260000,3.400000,3.400000,509200
2020-01-13,3.470000,3.800000,3.410000,3.770000,3.770000,820700
2020-01-14,3.770000,4.090000,3.640000,3.660000,3.660000,706600
2020-01-15,3.620000,3.840000,3.620000,3.710000,3.710000,227000
2020-01-16,3.710000,3.850000,3.650000,3.780000,3.780000,199900
2020-01-17,3.810000,3.820000,3.520000,3.670000,3.670000,271900
2020-01-21,3.630000,3.750000,3.600000,3.670000,3.670000,170900
2020-01-22,3.670000,3.960000,3.640000,3.880000,3.880000,230100
2020-01-23,3.920000,3.930000,3.610000,3.700000,3.700000,325800
2020-01-24,3.790000,3.790000,3.550000,3.570000,3.570000,257900
2020-01-27,3.500000,3.560000,3.360000,3.490000,3.490000,178200
2020-01-28,3.520000,3.630000,3.490000,3.560000,3.560000,114700
2020-01-29,3.580000,3.640000,3.460000,3.520000,3.520000,183200
2020-01-30,3.570000,3.570000,3.320000,3.490000,3.490000,183000
2020-01-31,3.460000,3.550000,3.410000,3.410000,3.410000,98700
2020-02-03,3.400000,3.470000,3.340000,3.350000,3.350000,114500
2020-02-04,3.350000,3.530000,3.320000,3.510000,3.510000,142300
2020-02-05,3.510000,3.560000,3.430000,3.480000,3.480000,81700
2020-02-06,3.400000,3.550000,3.400000,3.430000,3.430000,109400
2020-02-07,3.430000,3.560000,3.400000,3.540000,3.540000,155500
2020-02-10,3.480000,3.550000,3.270000,3.330000,3.330000,232200
2020-02-11,3.370000,3.460000,3.340000,3.380000,3.380000,190600
2020-02-12,3.400000,3.480000,3.400000,3.470000,3.470000,85900
2020-02-13,3.450000,3.550000,3.400000,3.530000,3.530000,195100
2020-02-14,3.540000,3.600000,3.460000,3.600000,3.600000,216100
2020-02-18,3.550000,3.600000,3.470000,3.570000,3.570000,165700
2020-02-19,3.600000,3.650000,3.510000,3.600000,3.600000,99300
2020-02-20,3.510000,3.600000,3.430000,3.580000,3.580000,212500
2020-02-21,3.540000,3.560000,3.430000,3.490000,3.490000,122700
2020-02-24,3.310000,3.350000,3.170000,3.230000,3.230000,328300
2020-02-25,3.230000,3.280000,3.200000,3.220000,3.220000,275800
2020-02-26,3.200000,3.320000,3.080000,3.130000,3.130000,180700
2020-02-27,3.060000,3.180000,3.020000,3.040000,3.040000,204500
2020-02-28,2.880000,3.130000,2.870000,3.110000,3.110000,251300
2020-03-02,3.110000,3.200000,3.020000,3.150000,3.150000,165200
2020-03-03,3.140000,3.140000,2.870000,2.940000,2.940000,146900
2020-03-04,3.050000,3.050000,2.910000,2.950000,2.950000,75900
2020-03-05,2.890000,2.930000,2.530000,2.600000,2.600000,251900
2020-03-06,2.600000,2.690000,2.600000,2.610000,2.610000,203300
2020-03-09,2.400000,2.440000,2.180000,2.270000,2.270000,348700
2020-03-10,2.480000,2.500000,2.400000,2.460000,2.460000,307400
2020-03-11,2.350000,2.390000,2.250000,2.330000,2.330000,226300
2020-03-12,2.180000,2.200000,2.000000,2.040000,2.040000,270900
2020-03-13,2.190000,2.190000,1.870000,2.010000,2.010000,293800
2020-03-16,2.000000,2.000000,1.740000,1.890000,1.890000,416100
2020-03-17,1.810000,1.990000,1.700000,1.780000,1.780000,378200
2020-03-18,1.730000,2.000000,1.550000,1.590000,1.590000,552800
2020-03-19,1.620000,1.790000,1.620000,1.670000,1.670000,473300
2020-03-20,1.710000,2.000000,1.590000,1.590000,1.590000,583100
2020-03-23,1.610000,1.680000,1.500000,1.550000,1.550000,375700
2020-03-24,1.680000,1.850000,1.680000,1.700000,1.700000,388500
2020-03-25,1.850000,1.980000,1.790000,1.830000,1.830000,582100
2020-03-26,1.810000,1.910000,1.770000,1.820000,1.820000,478300
2020-03-27,1.800000,1.810000,1.670000,1.700000,1.700000,207300
2020-03-30,1.760000,1.800000,1.730000,1.730000,1.730000,222700
2020-03-31,1.850000,1.850000,1.690000,1.730000,1.730000,212400
2020-04-01,1.620000,1.740000,1.610000,1.650000,1.650000,145100
2020-04-02,1.610000,1.770000,1.600000,1.670000,1.670000,315800
2020-04-03,1.670000,1.690000,1.570000,1.600000,1.600000,171400
2020-04-06,1.670000,1.780000,1.650000,1.750000,1.750000,310400
2020-04-07,1.830000,1.900000,1.740000,1.810000,1.810000,268700
2020-04-08,1.840000,2.000000,1.810000,1.990000,1.990000,234000
2020-04-09,2.030000,2.180000,2.030000,2.160000,2.160000,265500
2020-04-13,2.200000,2.200000,2.080000,2.170000,2.170000,99400
2020-04-14,2.200000,2.410000,2.140000,2.220000,2.220000,208500
2020-04-15,2.230000,2.230000,2.010000,2.120000,2.120000,128000
2020-04-16,2.150000,2.160000,2.070000,2.120000,2.120000,73400
2020-04-17,2.210000,2.210000,2.090000,2.140000,2.140000,82900
2020-04-20,2.140000,2.150000,2.040000,2.050000,2.050000,135700
2020-04-21,2.070000,2.080000,1.910000,1.960000,1.960000,184100
2020-04-22,1.990000,2.010000,1.940000,1.970000,1.970000,105900
2020-04-23,1.980000,2.070000,1.950000,2.000000,2.000000,248900
2020-04-24,2.000000,2.290000,1.960000,2.220000,2.220000,464000
2020-04-27,2.250000,2.290000,2.100000,2.160000,2.160000,211100
2020-04-28,2.140000,2.300000,2.140000,2.290000,2.290000,115200
2020-04-29,2.300000,2.610000,2.300000,2.450000,2.450000,349900
2020-04-30,2.400000,2.400000,2.200000,2.250000,2.250000,234000
2020-05-01,2.170000,2.240000,2.120000,2.200000,2.200000,104900
2020-05-04,2.130000,2.320000,2.050000,2.280000,2.280000,89200
2020-05-05,2.300000,2.370000,2.100000,2.130000,2.130000,127400
2020-05-06,2.190000,2.300000,1.970000,2.030000,2.030000,285300
2020-05-07,2.170000,2.230000,2.030000,2.110000,2.110000,493700
2020-05-08,2.130000,3.090000,2.130000,2.900000,2.900000,1770200
2020-05-11,2.790000,3.010000,2.610000,2.670000,2.670000,477200
2020-05-12,2.710000,2.870000,2.680000,2.690000,2.690000,259800
2020-05-13,2.500000,2.590000,2.220000,2.300000,2.300000,344000
2020-05-14,2.260000,2.640000,2.250000,2.590000,2.590000,282100
2020-05-15,2.570000,2.590000,2.430000,2.460000,2.460000,209300
2020-05-18,2.710000,2.750000,2.420000,2.440000,2.440000,279300
2020-05-19,2.430000,2.800000,2.400000,2.730000,2.730000,560000
2020-05-20,2.770000,2.970000,2.510000,2.570000,2.570000,559700
2020-05-21,2.650000,2.720000,2.560000,2.660000,2.660000,250300
2020-05-22,2.690000,2.730000,2.540000,2.720000,2.720000,196600
2020-05-26,2.720000,2.850000,2.670000,2.730000,2.730000,152600
2020-05-27,2.540000,2.740000,2.520000,2.710000,2.710000,177400
2020-05-28,2.630000,2.680000,2.520000,2.530000,2.530000,114700
2020-05-29,2.520000,2.690000,2.470000,2.480000,2.480000,256800
2020-06-01,2.480000,2.680000,2.480000,2.610000,2.610000,212700
2020-06-02,2.600000,2.720000,2.530000,2.670000,2.670000,295200
2020-06-03,2.610000,2.660000,2.550000,2.590000,2.590000,222000
2020-06-04,2.560000,2.700000,2.500000,2.610000,2.610000,422000
2020-06-05,2.600000,2.820000,2.590000,2.720000,2.720000,427500
2020-06-08,2.720000,2.780000,2.560000,2.640000,2.640000,557900
2020-06-09,2.600000,2.750000,2.570000,2.670000,2.670000,228200
2020-06-10,2.670000,2.900000,2.660000,2.750000,2.750000,511900
2020-06-11,2.610000,2.720000,2.410000,2.450000,2.450000,415400
2020-06-12,2.500000,2.630000,2.400000,2.450000,2.450000,173000
2020-06-15,2.400000,2.460000,2.350000,2.420000,2.420000,248800
2020-06-16,2.460000,2.530000,2.400000,2.440000,2.440000,139200
2020-06-17,2.480000,2.480000,2.330000,2.330000,2.330000,164900
2020-06-18,2.320000,2.390000,2.200000,2.240000,2.240000,235300
2020-06-19,2.300000,2.390000,2.270000,2.360000,2.360000,192600
2020-06-22,2.310000,2.330000,2.220000,2.260000,2.260000,166600
2020-06-23,2.280000,2.310000,2.110000,2.170000,2.170000,350100
2020-06-24,2.140000,2.250000,2.040000,2.210000,2.210000,258000
2020-06-25,2.250000,2.420000,2.190000,2.420000,2.420000,501400
2020-06-26,2.420000,2.430000,2.270000,2.300000,2.300000,1971900
2020-06-29,2.320000,2.400000,2.300000,2.360000,2.360000,135800
2020-06-30,2.310000,2.390000,2.220000,2.230000,2.230000,116700
2020-07-01,2.240000,2.290000,2.190000,2.240000,2.240000,159200
2020-07-02,2.280000,2.320000,2.140000,2.210000,2.210000,210400
2020-07-06,2.200000,2.270000,2.170000,2.260000,2.260000,156100
2020-07-07,2.280000,2.280000,2.120000,2.120000,2.120000,175200
2020-07-08,2.200000,2.230000,2.080000,2.150000,2.150000,199700
2020-07-09,2.150000,2.150000,2.060000,2.090000,2.090000,145400
2020-07-10,2.090000,2.140000,2.060000,2.100000,2.100000,114900
2020-07-13,2.120000,2.120000,2.010000,2.020000,2.020000,118400
2020-07-14,2.020000,2.080000,2.000000,2.060000,2.060000,138100
2020-07-15,2.070000,2.100000,2.040000,2.080000,2.080000,134500
2020-07-16,2.040000,2.120000,2.040000,2.110000,2.110000,76800
2020-07-17,2.080000,2.270000,2.080000,2.180000,2.180000,215000
