,0,1,2,3,4
319,2020-08-17,1,5,3,0.222
320,2020-08-16,1,0,1,0.0
321,2020-08-14,4,8,3,0.633
322,2020-08-13,4,6,2,0.75
323,2020-08-12,3,4,3,0.4
324,2020-08-11,3,7,2,0.708
325,2020-08-10,4,3,4,0.273
326,2020-08-09,1,0,0,1.5
327,2020-08-08,0,1,0,1.0
328,2020-08-07,3,10,1,0.929
329,2020-08-06,7,9,0,1.219
330,2020-08-05,14,6,3,0.978
331,2020-08-04,7,5,1,1.077
332,2020-08-03,8,2,2,0.917
333,2020-08-02,1,2,2,0.1
334,2020-07-31,22,13,3,1.092
335,2020-07-30,24,12,4,1.05
336,2020-07-29,3,16,16,-0.1
337,2020-07-28,4,14,1,0.974
338,2020-07-27,2,18,5,0.54
339,2020-07-26,0,2,1,0.167
340,2020-07-25,0,2,1,0.167
341,2020-07-24,1,7,2,0.55
342,2020-07-23,3,9,3,0.6
343,2020-07-22,7,5,0,1.292
344,2020-07-21,3,2,0,1.3
345,2020-07-20,4,3,3,0.45
346,2020-07-19,0,0,3,-1.5
347,2020-07-18,1,0,2,-0.5
348,2020-07-17,4,0,4,0.0
349,2020-07-16,7,6,2,0.9
350,2020-07-15,4,2,1,0.929
351,2020-07-14,3,4,1,0.875
352,2020-07-13,3,4,0,1.214
353,2020-07-12,0,0,1,-1.5
354,2020-07-11,1,2,0,1.167
355,2020-07-10,3,9,2,0.75
356,2020-07-09,7,2,1,1.1
357,2020-07-08,6,8,27,-0.573
358,2020-07-07,4,11,18,-0.303
359,2020-07-06,5,10,2,0.853
360,2020-07-05,0,1,3,-0.875
361,2020-07-04,0,1,0,1.0
362,2020-07-03,1,1,3,-0.4
363,2020-07-02,1,12,13,-0.231
364,2020-07-01,5,23,10,0.408
365,2020-06-30,4,9,24,-0.568
366,2020-06-29,8,14,24,-0.217
367,2020-06-28,2,3,4,0.0
368,2020-06-27,0,0,4,-1.5
369,2020-06-26,5,20,26,-0.225
370,2020-06-25,5,11,4,0.625
371,2020-06-24,5,6,12,-0.196
372,2020-06-23,8,9,7,0.438
373,2020-06-22,7,7,11,0.04
374,2020-06-21,0,2,0,1.0
375,2020-06-20,4,0,1,0.9
376,2020-06-19,4,7,6,0.235
377,2020-06-18,3,19,8,0.383
378,2020-06-17,3,20,1,0.958
379,2020-06-16,9,5,0,1.321
380,2020-06-15,7,2,0,1.389
381,2020-06-14,2,0,0,1.5
382,2020-06-13,0,0,1,-1.5
383,2020-06-12,2,4,6,-0.167
384,2020-06-11,3,10,5,0.389
385,2020-06-10,2,6,1,0.833
386,2020-06-09,7,0,0,1.5
387,2020-06-08,2,2,2,0.333
388,2020-06-07,0,1,2,-0.667
389,2020-06-06,0,2,0,1.0
390,2020-06-05,0,10,3,0.423
391,2020-06-04,2,7,1,0.85
392,2020-06-03,7,7,8,0.25
393,2020-06-02,3,10,19,-0.438
394,2020-06-01,4,9,20,-0.455
395,2020-05-31,1,3,0,1.125
396,2020-05-30,2,0,1,0.5
397,2020-05-29,3,8,2,0.731
398,2020-05-28,0,24,18,-0.071
399,2020-05-27,8,6,0,1.286
400,2020-05-26,9,5,0,1.321
401,2020-05-25,2,0,0,1.5
402,2020-05-23,3,0,0,1.5
403,2020-05-22,6,5,0,1.273
404,2020-05-21,6,6,0,1.25
405,2020-05-20,18,2,0,1.45
406,2020-05-19,14,4,0,1.389
407,2020-05-18,8,5,1,1.107
408,2020-05-16,2,3,0,1.2
409,2020-05-15,16,2,1,1.289
410,2020-05-14,5,3,0,1.313
411,2020-05-13,3,4,1,0.875
412,2020-05-12,5,1,2,0.688
413,2020-05-11,0,1,0,1.0
414,2020-05-10,1,0,0,1.5
415,2020-05-09,3,0,0,1.5
416,2020-05-08,0,0,1,-1.5
417,2020-05-07,1,5,0,1.083
418,2020-05-06,3,10,0,1.115
419,2020-05-05,6,3,0,1.333
420,2020-05-04,8,4,0,1.333
421,2020-05-03,1,1,0,1.25
422,2020-05-02,2,0,0,1.5
423,2020-05-01,6,3,2,0.818
424,2020-04-30,15,7,1,1.217
425,2020-04-29,19,14,4,0.986
426,2020-04-28,6,6,1,1.038
427,2020-04-27,5,4,2,0.773
428,2020-04-26,1,3,0,1.125
429,2020-04-25,4,0,1,0.9
430,2020-04-24,13,12,0,1.26
431,2020-04-23,4,1,1,0.917
432,2020-04-22,14,6,0,1.35
433,2020-04-21,10,0,3,0.808
434,2020-04-20,9,9,2,0.975
435,2020-04-19,4,0,0,1.5
436,2020-04-17,2,3,1,0.75
437,2020-04-16,6,24,0,1.1
438,2020-04-15,2,1,2,0.2
439,2020-04-14,4,0,2,0.5
440,2020-04-13,5,1,1,1.0
441,2020-04-10,0,0,1,-1.5
442,2020-04-09,2,1,2,0.2
443,2020-04-08,5,4,0,1.278
444,2020-04-07,6,12,0,1.167
445,2020-04-06,3,2,0,1.3
446,2020-04-03,7,2,1,1.1
447,2020-04-02,5,2,0,1.357
448,2020-04-01,2,7,1,0.85
449,2020-03-31,5,4,0,1.278
450,2020-03-30,15,1,1,1.294
451,2020-03-29,1,0,1,0.0
452,2020-03-28,0,2,0,1.0
453,2020-03-27,2,2,0,1.25
454,2020-03-26,8,4,2,0.929
455,2020-03-25,9,10,4,0.761
456,2020-03-24,6,6,5,0.441
457,2020-03-23,7,6,0,1.269
458,2020-03-22,2,2,1,0.7
459,2020-03-21,2,2,0,1.25
460,2020-03-20,1,1,0,1.25
461,2020-03-19,4,5,1,0.95
462,2020-03-18,4,15,4,0.652
463,2020-03-17,7,16,0,1.152
464,2020-03-16,2,3,4,0.0
465,2020-03-15,2,1,1,0.625
466,2020-03-13,4,3,1,0.938
467,2020-03-12,2,0,1,0.5
468,2020-03-11,6,4,4,0.5
469,2020-03-10,1,0,3,-0.75
470,2020-03-09,4,0,8,-0.5
471,2020-03-08,1,1,0,1.25
472,2020-03-07,0,3,0,1.0
473,2020-03-06,4,8,3,0.633
474,2020-03-05,1,10,0,1.045
475,2020-03-04,7,4,2,0.885
476,2020-03-03,2,1,0,1.333
477,2020-03-02,4,4,1,0.944
478,2020-02-28,1,0,3,-0.75
479,2020-02-27,2,7,8,-0.118
480,2020-02-26,6,2,0,1.375
481,2020-02-25,4,2,2,0.625
482,2020-02-24,1,1,4,-0.583
483,2020-02-23,0,1,0,1.0
484,2020-02-22,0,1,0,1.0
485,2020-02-21,3,8,1,0.917
486,2020-02-20,3,2,0,1.3
487,2020-02-19,4,3,6,0.0
488,2020-02-18,2,2,2,0.333
489,2020-02-17,0,5,3,0.063
490,2020-02-16,0,1,0,1.0
491,2020-02-15,2,4,0,1.167
492,2020-02-14,2,3,3,0.188
493,2020-02-13,2,3,2,0.429
494,2020-02-12,8,7,7,0.386
495,2020-02-11,4,8,8,0.1
496,2020-02-10,2,1,1,0.625
497,2020-02-09,0,0,1,-1.5
498,2020-02-08,0,0,1,-1.5
499,2020-02-07,1,0,2,-0.5
500,2020-02-06,0,5,2,0.286
501,2020-02-05,2,1,2,0.2
502,2020-02-04,6,1,1,1.063
503,2020-02-03,2,6,4,0.25
504,2020-02-02,1,0,0,1.5
505,2020-02-01,1,1,0,1.25
506,2020-01-31,5,7,5,0.412
507,2020-01-30,12,6,10,0.321
508,2020-01-29,14,7,23,-0.148
509,2020-01-28,8,12,2,0.955
510,2020-01-27,4,5,2,0.727
511,2020-01-26,2,1,2,0.2
512,2020-01-25,1,0,0,1.5
513,2020-01-24,5,1,5,0.091
514,2020-01-23,2,2,2,0.333
515,2020-01-22,1,3,1,0.6
516,2020-01-21,7,4,4,0.567
517,2020-01-20,0,1,1,-0.25
518,2020-01-19,1,2,1,0.5
519,2020-01-18,2,2,1,0.7
520,2020-01-17,3,4,7,-0.143
521,2020-01-16,6,3,4,0.462
522,2020-01-15,7,1,0,1.438
523,2020-01-14,6,2,1,1.056
524,2020-01-13,1,2,1,0.5
525,2020-01-12,0,0,1,-1.5
526,2020-01-11,2,0,0,1.5
527,2020-01-10,3,5,0,1.188
528,2020-01-09,5,10,6,0.405
529,2020-01-08,6,3,2,0.818
530,2020-01-07,2,16,3,0.69
531,2020-01-06,5,1,1,1.0
532,2020-01-05,1,1,0,1.25
533,2020-01-04,1,0,0,1.5
534,2020-01-03,2,0,1,0.5
535,2020-01-02,1,1,0,1.25
536,2019-12-31,1,1,2,-0.125
537,2019-12-30,6,3,0,1.333
538,2019-12-29,0,0,1,-1.5
539,2019-12-28,2,2,0,1.25
540,2019-12-27,4,2,2,0.625
541,2019-12-26,2,6,1,0.833
542,2019-12-24,2,0,0,1.5
543,2019-12-23,0,3,0,1.0
544,2019-12-22,1,0,1,0.0
545,2019-12-20,2,4,3,0.278
546,2019-12-19,11,4,3,0.889
547,2019-12-18,6,3,4,0.462
548,2019-12-17,4,3,3,0.45
549,2019-12-16,1,2,0,1.167
550,2019-12-14,1,0,0,1.5
551,2019-12-13,0,0,6,-1.5
552,2019-12-12,5,5,8,0.028
553,2019-12-11,2,1,3,-0.083
554,2019-12-10,7,3,5,0.4
555,2019-12-09,1,0,0,1.5
556,2019-12-08,1,0,0,1.5
557,2019-12-07,2,1,1,0.625
558,2019-12-06,3,0,3,0.0
559,2019-12-05,4,1,3,0.313
560,2019-12-04,7,1,3,0.636
561,2019-12-03,7,5,2,0.893
562,2019-12-02,5,9,3,0.706
563,2019-11-30,0,2,1,0.167
564,2019-11-29,2,0,5,-0.643
565,2019-11-28,1,1,4,-0.583
566,2019-11-27,3,3,2,0.563
567,2019-11-26,9,5,0,1.321
568,2019-11-25,2,0,1,0.5
569,2019-11-24,1,0,0,1.5
570,2019-11-22,3,3,2,0.563
571,2019-11-21,8,3,2,0.923
572,2019-11-20,3,3,2,0.563
573,2019-11-19,3,3,3,0.333
574,2019-11-18,5,0,2,0.643
575,2019-11-17,2,0,0,1.5
576,2019-11-16,0,0,1,-1.5
577,2019-11-15,5,3,1,1.0
578,2019-11-14,6,6,0,1.25
579,2019-11-13,9,3,2,0.964
580,2019-11-12,11,4,3,0.889
581,2019-11-11,1,3,1,0.6
582,2019-11-10,1,0,0,1.5
583,2019-11-09,1,1,1,0.333
584,2019-11-08,3,5,8,-0.156
585,2019-11-07,5,8,4,0.559
586,2019-11-06,7,6,10,0.065
587,2019-11-05,3,10,5,0.389
588,2019-11-04,8,4,6,0.389
589,2019-11-03,2,0,2,0.0
590,2019-11-02,2,0,3,-0.3
591,2019-11-01,5,2,9,-0.25
592,2019-10-31,21,2,21,0.045
593,2019-10-30,27,14,15,0.571
594,2019-10-29,2,6,13,-0.5
595,2019-10-28,3,7,11,-0.238
596,2019-10-27,1,0,5,-1.0
597,2019-10-26,3,6,1,0.9
598,2019-10-25,7,14,2,0.935
599,2019-10-24,2,11,10,-0.043
600,2019-10-23,12,23,29,-0.039
601,2019-10-22,7,16,13,0.194
602,2019-10-21,7,21,2,0.95
603,2019-10-20,1,2,5,-0.5
604,2019-10-19,1,0,1,0.0
605,2019-10-18,3,6,9,-0.167
606,2019-10-17,5,13,5,0.565
607,2019-10-16,4,8,4,0.5
608,2019-10-15,7,2,6,0.233
609,2019-10-14,5,3,19,-0.667
610,2019-10-13,0,0,1,-1.5
611,2019-10-12,0,0,4,-1.5
612,2019-10-11,3,10,8,0.119
613,2019-10-10,6,5,0,1.273
614,2019-10-09,1,8,9,-0.222
615,2019-10-08,4,8,2,0.786
616,2019-10-07,2,10,1,0.885
617,2019-10-06,0,3,1,0.375
618,2019-10-05,0,3,0,1.0
619,2019-10-04,1,14,3,0.611
620,2019-10-03,7,18,10,0.386
621,2019-10-02,1,6,2,0.5
622,2019-10-01,2,11,19,-0.453
623,2019-09-30,0,6,4,0.0
624,2019-09-29,2,2,2,0.333
625,2019-09-28,0,1,0,1.0
626,2019-09-27,1,7,0,1.063
627,2019-09-26,3,8,5,0.313
628,2019-09-25,5,13,1,1.0
629,2019-09-24,3,8,2,0.731
630,2019-09-23,5,9,2,0.844
631,2019-09-22,2,0,0,1.5
632,2019-09-21,2,1,0,1.333
633,2019-09-20,4,11,4,0.579
634,2019-09-19,2,21,4,0.667
635,2019-09-18,8,9,2,0.947
636,2019-09-17,3,13,4,0.575
637,2019-09-16,2,6,2,0.6
638,2019-09-15,0,1,0,1.0
639,2019-09-13,1,4,7,-0.417
640,2019-09-12,2,1,4,-0.286
641,2019-09-11,4,6,1,0.955
642,2019-09-10,3,5,2,0.65
643,2019-09-09,2,7,3,0.458
644,2019-09-07,0,1,1,-0.25
645,2019-09-06,2,7,13,-0.432
646,2019-09-05,9,10,3,0.864
647,2019-09-04,0,5,5,-0.25
648,2019-09-03,3,7,4,0.393
649,2019-09-02,2,2,2,0.333
650,2019-08-30,4,2,1,0.929
651,2019-08-29,2,4,0,1.167
652,2019-08-28,2,7,3,0.458
653,2019-08-27,6,5,3,0.679
654,2019-08-26,1,4,2,0.357
655,2019-08-25,1,2,0,1.167
656,2019-08-24,1,0,0,1.5
657,2019-08-23,1,2,6,-0.611
658,2019-08-22,4,1,1,0.917
659,2019-08-21,3,1,6,-0.35
660,2019-08-20,2,18,7,0.389
661,2019-08-19,2,2,3,0.071
662,2019-08-16,2,0,1,0.5
663,2019-08-15,2,1,3,-0.083
664,2019-08-14,1,4,2,0.357
665,2019-08-13,2,2,11,-0.767
666,2019-08-12,2,5,1,0.813
667,2019-08-09,4,2,2,0.625
668,2019-08-08,3,3,3,0.333
669,2019-08-07,0,0,7,-1.5
670,2019-08-06,3,1,6,-0.35
671,2019-08-05,1,3,3,0.0
672,2019-08-04,0,0,1,-1.5
673,2019-08-03,0,2,0,1.0
674,2019-08-02,1,1,2,-0.125
675,2019-08-01,2,4,6,-0.167
676,2019-07-31,2,5,0,1.143
677,2019-07-30,4,4,1,0.944
678,2019-07-29,1,8,3,0.417
679,2019-07-28,1,1,0,1.25
680,2019-07-27,0,1,0,1.0
681,2019-07-26,3,5,4,0.292
682,2019-07-25,16,9,11,0.458
683,2019-07-24,25,27,32,0.196
684,2019-07-23,6,14,13,0.106
685,2019-07-22,11,6,2,1.026
686,2019-07-21,2,2,0,1.25
687,2019-07-20,1,2,0,1.167
688,2019-07-19,4,6,4,0.429
689,2019-07-18,5,5,8,0.028
690,2019-07-17,7,11,13,0.065
691,2019-07-16,4,13,31,-0.573
692,2019-07-15,4,18,20,-0.143
693,2019-07-14,1,1,4,-0.583
694,2019-07-13,0,3,0,1.0
695,2019-07-12,11,12,18,0.037
696,2019-07-11,4,5,13,-0.386
697,2019-07-10,3,3,14,-0.675
698,2019-07-09,6,13,2,0.905
699,2019-07-08,6,3,6,0.2
700,2019-07-07,0,0,1,-1.5
701,2019-07-05,4,1,4,0.111
702,2019-07-04,0,0,1,-1.5
703,2019-07-03,7,5,6,0.361
704,2019-07-02,6,7,7,0.275
705,2019-07-01,1,7,6,-0.036
706,2019-06-30,2,2,0,1.25
707,2019-06-29,2,0,0,1.5
708,2019-06-28,4,2,4,0.2
709,2019-06-27,6,7,7,0.275
710,2019-06-26,10,6,7,0.457
711,2019-06-25,4,10,4,0.556
