,0,1,2,3,4
728,2019-05-30,1,4,3,0.125
729,2019-05-29,2,10,9,-0.024
730,2019-05-28,3,4,2,0.611
731,2019-05-27,0,1,2,-0.667
732,2019-05-26,0,0,2,-1.5
733,2019-05-25,1,0,0,1.5
734,2019-05-24,4,4,4,0.333
735,2019-05-23,6,5,17,-0.411
736,2019-05-22,2,7,12,-0.381
737,2019-05-21,5,5,21,-0.613
738,2019-05-20,3,4,11,-0.444
739,2019-05-19,0,1,0,1.0
740,2019-05-17,1,3,8,-0.625
741,2019-05-16,0,2,4,-0.667
742,2019-05-15,0,4,4,-0.25
743,2019-05-14,0,1,0,1.0
744,2019-05-13,0,0,3,-1.5
745,2019-05-11,0,1,0,1.0
746,2019-05-10,1,2,3,-0.167
747,2019-05-09,0,1,2,-0.667
748,2019-05-08,2,1,0,1.333
749,2019-05-07,4,2,2,0.625
750,2019-05-06,2,2,5,-0.278
751,2019-05-05,0,0,1,-1.5
752,2019-05-04,1,1,1,0.333
753,2019-05-03,10,7,1,1.139
754,2019-05-02,17,8,2,1.13
755,2019-05-01,2,2,2,0.333
756,2019-04-30,1,1,3,-0.4
757,2019-04-29,5,2,1,1.0
758,2019-04-28,0,1,2,-0.667
759,2019-04-26,4,4,4,0.333
760,2019-04-25,5,6,13,-0.25
761,2019-04-24,6,8,14,-0.143
762,2019-04-23,7,9,4,0.675
763,2019-04-22,5,11,10,0.135
764,2019-04-21,0,0,1,-1.5
765,2019-04-19,1,1,1,0.333
766,2019-04-18,1,3,1,0.6
767,2019-04-17,2,1,2,0.2
768,2019-04-16,2,2,1,0.7
769,2019-04-15,0,1,3,-0.875
770,2019-04-14,0,0,1,-1.5
771,2019-04-13,2,0,0,1.5
772,2019-04-12,1,0,2,-0.5
773,2019-04-11,0,2,10,-1.083
774,2019-04-10,6,1,1,1.063
775,2019-04-09,0,0,5,-1.5
776,2019-04-08,0,0,6,-1.5
777,2019-04-07,1,0,1,0.0
778,2019-04-06,1,0,2,-0.5
779,2019-04-05,3,6,5,0.214
780,2019-04-04,4,17,31,-0.452
781,2019-04-03,5,3,2,0.75
782,2019-04-02,1,2,6,-0.611
783,2019-04-01,2,2,3,0.071
