,0,1,2,3,4
731,2019-06-26,8,5,2,0.933
732,2019-06-25,4,6,2,0.75
733,2019-06-24,14,10,4,0.893
734,2019-06-23,0,0,1,-1.5
735,2019-06-22,1,2,0,1.167
736,2019-06-21,5,3,2,0.75
737,2019-06-20,4,9,13,-0.173
738,2019-06-19,11,11,1,1.13
739,2019-06-18,8,2,4,0.571
740,2019-06-17,8,5,5,0.528
741,2019-06-16,1,1,0,1.25
742,2019-06-15,1,1,0,1.25
743,2019-06-14,2,6,5,0.115
744,2019-06-13,5,8,6,0.342
745,2019-06-12,7,6,7,0.3
746,2019-06-11,9,4,4,0.676
747,2019-06-10,6,1,6,0.077
748,2019-06-09,1,0,0,1.5
749,2019-06-08,0,3,0,1.0
750,2019-06-07,8,7,2,0.941
751,2019-06-06,11,4,5,0.65
752,2019-06-05,11,8,13,0.156
753,2019-06-04,12,9,14,0.171
754,2019-06-03,41,21,14,0.809
755,2019-06-02,2,3,1,0.75
756,2019-06-01,2,1,0,1.333
757,2019-05-31,3,5,1,0.889
758,2019-05-30,9,4,6,0.447
759,2019-05-29,7,6,3,0.75
760,2019-05-28,8,5,9,0.159
761,2019-05-27,2,1,0,1.333
762,2019-05-26,2,2,0,1.25
763,2019-05-25,0,1,1,-0.25
764,2019-05-24,5,5,4,0.464
765,2019-05-23,1,5,2,0.438
766,2019-05-22,2,6,8,-0.188
767,2019-05-21,3,4,6,-0.038
768,2019-05-20,0,3,4,-0.429
769,2019-05-19,1,1,0,1.25
770,2019-05-18,0,1,0,1.0
771,2019-05-17,5,1,4,0.25
772,2019-05-16,5,2,2,0.722
773,2019-05-15,2,2,4,-0.125
774,2019-05-14,11,6,4,0.786
775,2019-05-13,8,3,16,-0.333
776,2019-05-12,1,1,0,1.25
777,2019-05-11,2,1,0,1.333
778,2019-05-10,2,4,3,0.278
779,2019-05-09,2,3,2,0.429
780,2019-05-08,0,1,0,1.0
781,2019-05-07,5,4,1,1.0
782,2019-05-06,9,6,3,0.833
783,2019-05-05,0,1,0,1.0
784,2019-05-04,2,0,0,1.5
785,2019-05-03,2,5,0,1.143
786,2019-05-02,5,2,0,1.357
787,2019-05-01,28,10,4,1.095
788,2019-04-30,24,3,6,0.909
789,2019-04-29,8,3,0,1.364
790,2019-04-28,2,2,0,1.25
791,2019-04-27,2,0,0,1.5
792,2019-04-26,3,0,1,0.75
793,2019-04-25,7,0,1,1.125
794,2019-04-24,2,1,2,0.2
795,2019-04-23,3,4,2,0.611
796,2019-04-22,6,2,1,1.056
797,2019-04-21,2,0,0,1.5
798,2019-04-20,1,0,0,1.5
799,2019-04-19,1,0,0,1.5
800,2019-04-18,3,2,2,0.5
801,2019-04-17,7,6,0,1.269
802,2019-04-16,4,2,3,0.389
803,2019-04-15,4,3,6,0.0
804,2019-04-14,1,0,0,1.5
805,2019-04-13,0,0,1,-1.5
806,2019-04-12,6,1,0,1.429
807,2019-04-11,2,4,6,-0.167
808,2019-04-10,2,6,5,0.115
809,2019-04-09,14,1,4,0.842
810,2019-04-08,7,0,1,1.125
811,2019-04-07,2,0,1,0.5
812,2019-04-06,0,0,2,-1.5
813,2019-04-05,6,2,2,0.8
814,2019-04-04,10,2,6,0.444
815,2019-04-03,10,3,5,0.583
816,2019-04-02,4,1,4,0.111
817,2019-04-01,9,2,8,0.184
