,0,1,2,3,4
376,2020-05-30,0,1,0,1.0
377,2020-05-29,1,6,0,1.071
378,2020-05-28,3,6,6,0.1
379,2020-05-27,4,3,2,0.667
380,2020-05-26,6,6,0,1.25
381,2020-05-22,1,6,0,1.071
382,2020-05-21,3,4,0,1.214
383,2020-05-20,12,3,0,1.4
384,2020-05-19,2,4,0,1.167
385,2020-05-18,1,1,4,-0.583
386,2020-05-16,1,0,1,0.0
387,2020-05-15,1,1,8,-0.95
388,2020-05-14,1,6,1,0.75
389,2020-05-13,5,6,0,1.227
390,2020-05-12,5,1,0,1.417
391,2020-05-11,1,2,0,1.167
392,2020-05-10,2,1,0,1.333
393,2020-05-09,1,2,0,1.167
394,2020-05-08,2,6,0,1.125
395,2020-05-07,2,12,0,1.071
396,2020-05-06,7,7,0,1.25
397,2020-05-05,3,1,1,0.8
398,2020-05-04,11,6,1,1.167
399,2020-05-03,2,1,0,1.333
400,2020-05-01,6,5,2,0.846
401,2020-04-30,8,6,1,1.1
402,2020-04-29,20,10,1,1.242
403,2020-04-28,23,15,6,0.92
404,2020-04-27,7,4,2,0.885
405,2020-04-26,1,1,0,1.25
406,2020-04-25,3,0,0,1.5
407,2020-04-24,4,12,2,0.833
408,2020-04-23,6,8,5,0.5
409,2020-04-22,5,4,0,1.278
410,2020-04-21,4,7,4,0.467
411,2020-04-20,2,6,1,0.833
412,2020-04-19,3,3,0,1.25
413,2020-04-18,1,0,0,1.5
414,2020-04-17,5,7,1,1.0
415,2020-04-16,5,3,3,0.545
416,2020-04-15,6,10,0,1.188
417,2020-04-14,5,3,2,0.75
418,2020-04-13,10,4,0,1.357
419,2020-04-12,0,1,0,1.0
420,2020-04-11,2,0,0,1.5
421,2020-04-10,11,1,2,1.036
422,2020-04-09,9,3,0,1.375
423,2020-04-08,10,4,0,1.357
424,2020-04-07,5,2,0,1.357
425,2020-04-06,4,2,0,1.333
426,2020-04-05,1,0,0,1.5
427,2020-04-03,6,2,2,0.8
428,2020-04-02,3,2,2,0.5
429,2020-04-01,2,4,3,0.278
430,2020-03-31,3,6,0,1.167
431,2020-03-30,5,2,3,0.5
432,2020-03-29,1,0,1,0.0
433,2020-03-28,0,1,0,1.0
434,2020-03-27,6,5,1,1.042
435,2020-03-26,4,1,0,1.4
436,2020-03-25,5,2,2,0.722
437,2020-03-24,5,7,2,0.821
438,2020-03-23,15,2,0,1.441
439,2020-03-22,3,0,1,0.75
440,2020-03-21,3,1,0,1.375
441,2020-03-20,4,12,1,0.971
442,2020-03-19,2,4,1,0.786
443,2020-03-18,0,6,3,0.167
444,2020-03-17,2,12,3,0.618
445,2020-03-16,5,12,6,0.457
446,2020-03-15,3,8,0,1.136
447,2020-03-14,0,2,0,1.0
448,2020-03-13,9,6,2,0.971
449,2020-03-12,4,4,1,0.944
450,2020-03-11,5,9,5,0.474
451,2020-03-10,0,7,4,0.091
452,2020-03-09,5,3,2,0.75
453,2020-03-08,0,1,0,1.0
454,2020-03-07,1,1,1,0.333
455,2020-03-06,4,5,1,0.95
456,2020-03-05,5,4,1,1.0
457,2020-03-04,4,12,1,0.971
458,2020-03-03,7,5,3,0.733
459,2020-03-02,9,7,1,1.118
460,2020-02-28,1,1,2,-0.125
461,2020-02-27,5,4,0,1.278
462,2020-02-26,7,2,3,0.667
463,2020-02-25,1,1,2,-0.125
464,2020-02-24,5,1,3,0.444
465,2020-02-23,1,1,0,1.25
466,2020-02-21,2,4,5,-0.045
467,2020-02-20,4,2,6,-0.083
468,2020-02-19,5,4,10,-0.184
469,2020-02-18,2,5,1,0.813
470,2020-02-17,4,0,1,0.9
471,2020-02-16,1,0,0,1.5
472,2020-02-15,1,1,0,1.25
473,2020-02-14,3,7,3,0.538
474,2020-02-13,3,3,1,0.857
475,2020-02-12,7,4,3,0.714
476,2020-02-11,6,12,4,0.682
477,2020-02-10,5,4,6,0.167
478,2020-02-07,7,0,1,1.125
479,2020-02-06,5,4,3,0.583
480,2020-02-05,5,2,4,0.318
481,2020-02-04,10,9,18,-0.081
482,2020-02-03,14,15,13,0.393
483,2020-02-02,0,1,0,1.0
484,2020-02-01,1,0,0,1.5
485,2020-01-31,2,7,1,0.85
486,2020-01-30,4,3,0,1.286
487,2020-01-29,8,6,0,1.286
488,2020-01-28,4,1,2,0.571
489,2020-01-27,2,3,2,0.429
490,2020-01-26,2,0,2,0.0
491,2020-01-24,2,0,0,1.5
492,2020-01-23,4,3,2,0.667
493,2020-01-22,6,6,0,1.25
494,2020-01-21,4,1,0,1.4
495,2020-01-20,2,4,0,1.167
496,2020-01-19,3,0,0,1.5
497,2020-01-18,2,1,0,1.333
498,2020-01-17,9,4,2,0.967
499,2020-01-16,17,3,0,1.425
500,2020-01-15,7,7,1,1.067
501,2020-01-14,14,3,1,1.25
502,2020-01-13,7,2,2,0.864
503,2020-01-12,1,0,0,1.5
504,2020-01-10,4,4,5,0.192
505,2020-01-09,8,2,1,1.136
506,2020-01-08,3,3,1,0.857
507,2020-01-07,5,4,6,0.167
508,2020-01-06,8,4,0,1.333
509,2020-01-05,2,0,0,1.5
510,2020-01-04,1,0,0,1.5
511,2020-01-03,2,8,3,0.5
512,2020-01-02,7,6,4,0.618
513,2020-01-01,2,0,1,0.5
514,2019-12-31,3,2,1,0.833
515,2019-12-30,4,2,2,0.625
516,2019-12-28,1,2,0,1.167
517,2019-12-27,4,2,1,0.929
518,2019-12-26,4,5,1,0.95
519,2019-12-24,1,2,0,1.167
520,2019-12-23,5,1,0,1.417
521,2019-12-22,1,0,1,0.0
522,2019-12-21,3,2,0,1.3
523,2019-12-20,1,5,5,-0.091
524,2019-12-19,5,0,1,1.0
525,2019-12-18,7,3,5,0.4
526,2019-12-17,2,3,5,-0.15
527,2019-12-16,4,2,2,0.625
528,2019-12-14,0,1,0,1.0
529,2019-12-13,2,0,1,0.5
530,2019-12-12,5,2,2,0.722
531,2019-12-11,5,4,0,1.278
532,2019-12-10,0,5,7,-0.458
533,2019-12-09,4,4,4,0.333
534,2019-12-08,0,2,0,1.0
535,2019-12-06,6,1,1,1.063
536,2019-12-05,5,4,2,0.773
537,2019-12-04,12,15,9,0.542
538,2019-12-03,10,27,8,0.667
539,2019-12-02,3,3,7,-0.231
540,2019-12-01,0,2,2,-0.25
541,2019-11-30,0,0,1,-1.5
542,2019-11-29,1,0,1,0.0
543,2019-11-28,1,1,1,0.333
544,2019-11-27,3,4,4,0.227
545,2019-11-26,1,4,5,-0.2
546,2019-11-25,2,2,7,-0.5
547,2019-11-24,0,1,1,-0.25
548,2019-11-23,0,0,1,-1.5
549,2019-11-22,2,2,4,-0.125
550,2019-11-21,8,10,2,0.95
551,2019-11-20,5,11,6,0.432
552,2019-11-19,6,2,6,0.143
553,2019-11-18,11,9,7,0.556
554,2019-11-17,3,0,1,0.75
555,2019-11-16,0,1,0,1.0
556,2019-11-15,3,4,12,-0.5
557,2019-11-14,5,5,8,0.028
558,2019-11-13,16,5,6,0.741
559,2019-11-12,2,3,9,-0.536
560,2019-11-11,5,3,4,0.375
561,2019-11-10,1,0,0,1.5
562,2019-11-09,0,2,1,0.167
563,2019-11-08,5,3,3,0.545
564,2019-11-07,6,5,3,0.679
565,2019-11-06,5,1,8,-0.25
566,2019-11-05,9,0,0,1.5
567,2019-11-04,8,2,5,0.433
568,2019-11-03,0,2,1,0.167
569,2019-11-02,3,0,3,0.0
570,2019-11-01,25,5,2,1.234
571,2019-10-31,4,1,5,-0.05
572,2019-10-30,3,3,1,0.857
573,2019-10-29,11,5,9,0.32
574,2019-10-28,20,15,25,0.125
575,2019-10-27,1,0,1,0.0
576,2019-10-26,2,0,1,0.5
577,2019-10-25,9,7,0,1.281
578,2019-10-24,5,3,1,1.0
579,2019-10-23,10,7,3,0.875
580,2019-10-22,4,3,1,0.938
581,2019-10-21,5,5,5,0.333
582,2019-10-18,5,1,1,1.0
583,2019-10-17,4,3,1,0.938
584,2019-10-16,7,6,1,1.071
585,2019-10-15,13,19,3,0.971
586,2019-10-14,1,2,1,0.5
587,2019-10-13,0,1,0,1.0
588,2019-10-12,1,0,0,1.5
589,2019-10-11,5,2,1,1.0
590,2019-10-10,4,6,1,0.955
591,2019-10-09,4,5,0,1.222
592,2019-10-08,5,3,0,1.313
593,2019-10-07,4,3,0,1.286
594,2019-10-06,0,1,1,-0.25
595,2019-10-04,1,3,1,0.6
596,2019-10-03,8,3,0,1.364
597,2019-10-02,7,3,2,0.875
598,2019-10-01,1,1,2,-0.125
599,2019-09-30,4,2,0,1.333
600,2019-09-29,1,1,2,-0.125
601,2019-09-28,0,2,0,1.0
602,2019-09-27,6,1,1,1.063
603,2019-09-26,2,3,1,0.75
604,2019-09-25,1,5,0,1.083
605,2019-09-24,11,9,0,1.275
606,2019-09-23,8,4,0,1.333
607,2019-09-22,1,0,0,1.5
